CustomerID,CustomerEmail,Country,Membership,SignUpDate,LastOrderDate,TotalSpent,Customer Communication Log
617,dealhunter453@eshop.com,UK,Premium,2023-09-09 00:00:00,2024-09-08 00:00:00,2524.074014,2022-11-22: Feedback for more information on a product; 2022-08-24: Complaint about delayed delivery
618,dealhunter9411@bestdeals.com,USA,VIP,2023-09-10 00:00:00,2024-09-09 00:00:00,619.6081662,2022-01-20: Complaint about delayed delivery; 2022-07-21: Feedback about membership benefits; 2022-08-03: Feedback about payment issues
619,dealhunter3715@eshop.com,Australia,VIP,2023-09-11 00:00:00,2024-09-10 00:00:00,6688.158365,2022-10-17: Feedback about membership benefits; 2022-08-11: Feedback about payment issues; 2022-01-12: Complaint about membership benefits
620,dealhunter2789@eshop.com,USA,Standard,2023-09-12 00:00:00,2024-09-11 00:00:00,4073.497969,2022-10-14: Request about membership benefits; 2022-11-01: Inquiry regarding order status; 2022-11-09: Request about delayed delivery
621,marketfan4768@eshop.com,Canada,VIP,2023-09-13 00:00:00,2024-09-12 00:00:00,9006.051521,2022-12-09: Feedback about product availability; 2022-11-16: Request about product availability; 2022-06-06: Complaint about payment issues
622,buyer1108@bestdeals.com,USA,Standard,2023-09-14 00:00:00,2024-09-13 00:00:00,2577.421999,2022-07-07: Inquiry about membership benefits; 2022-03-21: Request about delayed delivery; 2022-07-16: Complaint regarding order status
623,buyer1140@eshop.com,USA,Premium,2023-09-15 00:00:00,2024-09-14 00:00:00,8705.245904,2022-04-10: Feedback for more information on a product; 2022-09-26: Complaint for more information on a product
624,marketfan9529@buyeasy.com,Germany,Standard,2023-09-16 00:00:00,2024-09-15 00:00:00,1762.545355,2022-08-22: Inquiry regarding order status; 2022-06-03: Request for more information on a product; 2022-06-26: Inquiry for more information on a product
625,dealhunter2496@shopworld.com,USA,VIP,2023-09-17 00:00:00,2024-09-16 00:00:00,7239.348779,2022-03-04: Inquiry about product availability; 2022-01-03: Feedback for more information on a product
626,marketfan820@bestdeals.com,Canada,VIP,2023-09-18 00:00:00,2024-09-17 00:00:00,8440.928443,2022-01-27: Feedback about product availability; 2022-04-28: Request about delayed delivery; 2022-01-27: Complaint about membership benefits
627,shopper2194@eshop.com,Germany,VIP,2023-09-19 00:00:00,2024-09-18 00:00:00,2683.933057,2022-12-17: Complaint for more information on a product
628,shopper1688@shopworld.com,Germany,VIP,2023-09-20 00:00:00,2024-09-19 00:00:00,7836.281742,2022-05-22: Feedback about delayed delivery; 2022-10-06: Feedback for more information on a product; 2022-09-27: Complaint about membership benefits
629,dealhunter5953@shopworld.com,Germany,VIP,2023-09-21 00:00:00,2024-09-20 00:00:00,1909.69017,2022-04-06: Inquiry about payment issues; 2022-09-06: Request about delayed delivery
630,dealhunter8055@bestdeals.com,USA,Standard,2023-09-22 00:00:00,2024-09-21 00:00:00,5879.453768,2022-03-20: Complaint about payment issues; 2022-10-01: Complaint about membership benefits; 2022-09-11: Complaint about membership benefits
631,shopper5615@buyeasy.com,Canada,Premium,2023-09-23 00:00:00,2024-09-22 00:00:00,9951.902174,2022-08-25: Feedback about payment issues; 2022-04-13: Feedback about membership benefits; 2022-12-06: Complaint about delayed delivery
632,shopper5542@eshop.com,USA,Standard,2023-09-24 00:00:00,2024-09-23 00:00:00,749.7309757,2022-05-11: Complaint for more information on a product
633,buyer7193@bestdeals.com,Australia,Premium,2023-09-25 00:00:00,2024-09-24 00:00:00,170.5932947,2022-07-30: Complaint for more information on a product
634,dealhunter256@shopworld.com,USA,Premium,2023-09-26 00:00:00,2024-09-25 00:00:00,2884.060482,2022-11-20: Request about product availability; 2022-04-06: Request about product availability; 2022-07-23: Request about delayed delivery
635,shopper6095@bestdeals.com,Australia,VIP,2023-09-27 00:00:00,2024-09-26 00:00:00,7341.592244,2022-07-04: Complaint about membership benefits; 2022-03-13: Feedback about payment issues
636,buyer6535@bestdeals.com,USA,Premium,2023-09-28 00:00:00,2024-09-27 00:00:00,2963.132853,2022-08-03: Inquiry about payment issues; 2022-10-30: Inquiry regarding order status; 2022-10-13: Inquiry regarding order status
637,buyer335@bestdeals.com,Germany,Premium,2023-09-29 00:00:00,2024-09-28 00:00:00,4017.941839,2022-08-22: Request regarding order status; 2022-01-04: Complaint about payment issues
638,dealhunter4743@eshop.com,USA,Standard,2023-09-30 00:00:00,2024-09-29 00:00:00,4913.965935,2022-09-30: Feedback about membership benefits; 2022-01-05: Feedback regarding order status; 2022-10-24: Complaint about product availability
639,marketfan217@bestdeals.com,Australia,VIP,2023-10-01 00:00:00,2024-09-30 00:00:00,2254.085944,2022-10-24: Request regarding order status; 2022-12-19: Inquiry about delayed delivery; 2022-07-10: Inquiry about membership benefits
640,dealhunter1743@bestdeals.com,USA,Standard,2023-10-02 00:00:00,2024-10-01 00:00:00,2143.607658,2022-11-14: Inquiry about delayed delivery
641,shopper4677@buyeasy.com,USA,Premium,2023-10-03 00:00:00,2024-10-02 00:00:00,8206.40211,2022-12-06: Request about membership benefits; 2022-01-17: Feedback about delayed delivery; 2022-01-13: Feedback about product availability
642,shopper3639@eshop.com,Australia,Premium,2023-10-04 00:00:00,2024-10-03 00:00:00,9901.691276,2022-10-29: Request about membership benefits; 2022-08-04: Inquiry about payment issues; 2022-10-15: Request about product availability
643,shopper570@shopworld.com,Canada,Premium,2023-10-05 00:00:00,2024-10-04 00:00:00,4253.427296,2022-02-02: Request about payment issues; 2022-06-13: Complaint about membership benefits
644,dealhunter7670@bestdeals.com,UK,Premium,2023-10-06 00:00:00,2024-10-05 00:00:00,8851.574823,2022-01-25: Inquiry about membership benefits; 2022-08-03: Request for more information on a product
645,invalid_email,Australia,Standard,2023-10-07 00:00:00,2024-10-06 00:00:00,6040.625899,2022-09-19: Complaint about delayed delivery; 2022-11-06: Request for more information on a product; 2022-04-02: Feedback about delayed delivery
646,marketfan9243@shopworld.com,UK,VIP,2023-10-08 00:00:00,2024-10-07 00:00:00,9996.865035,2022-09-13: Feedback about membership benefits
647,marketfan7681@bestdeals.com,Germany,Standard,2023-10-09 00:00:00,2024-10-08 00:00:00,9627.272877,2022-06-28: Complaint about delayed delivery; 2022-02-14: Request regarding order status; 2022-04-01: Feedback about product availability
648,marketfan7725@buyeasy.com,USA,Premium,2023-10-10 00:00:00,2024-10-09 00:00:00,3644.903054,2022-12-07: Inquiry for more information on a product; 2022-12-28: Request regarding order status
649,buyer5715@buyeasy.com,Germany,Premium,2023-10-11 00:00:00,2024-10-10 00:00:00,2307.721691,2022-03-22: Request about product availability; 2022-02-27: Request about payment issues
650,shopper6450@eshop.com,Canada,Standard,2023-10-12 00:00:00,2024-10-11 00:00:00,1336.363846,2022-04-17: Complaint for more information on a product; 2022-03-15: Request regarding order status; 2022-09-28: Inquiry regarding order status
651,marketfan6799@buyeasy.com,Australia,Standard,2023-10-13 00:00:00,2024-10-12 00:00:00,3823.224737,2022-02-01: Complaint about payment issues; 2022-09-27: Complaint about payment issues; 2022-10-07: Feedback about membership benefits
652,marketfan7721@bestdeals.com,Canada,VIP,2023-10-14 00:00:00,2024-10-13 00:00:00,8193.025529,2022-04-20: Complaint for more information on a product; 2022-06-02: Complaint about delayed delivery
653,dealhunter2661@eshop.com,Canada,VIP,2023-10-15 00:00:00,2024-10-14 00:00:00,1293.376947,2022-06-18: Feedback for more information on a product; 2022-12-31: Request regarding order status; 2022-12-04: Feedback about membership benefits
654,shopper4170@bestdeals.com,Australia,VIP,2023-10-16 00:00:00,2024-10-15 00:00:00,6651.50801,2022-03-16: Feedback for more information on a product; 2022-03-01: Feedback regarding order status
655,shopper5766@shopworld.com,Australia,Premium,2023-10-17 00:00:00,2024-10-16 00:00:00,6217.751704,2022-06-23: Inquiry regarding order status
656,shopper9168@eshop.com,Germany,VIP,2023-10-18 00:00:00,2024-10-17 00:00:00,8978.521253,2022-04-24: Inquiry regarding order status
657,shopper3008@buyeasy.com,Canada,VIP,2023-10-19 00:00:00,2024-10-18 00:00:00,6060.220212,2022-02-18: Feedback about membership benefits; 2022-05-15: Complaint regarding order status
658,dealhunter8727@eshop.com,Australia,Premium,2023-10-20 00:00:00,2024-10-19 00:00:00,-999,2022-07-23: Request regarding order status
659,buyer3570@bestdeals.com,Canada,VIP,2023-10-21 00:00:00,2024-10-20 00:00:00,3665.927988,2022-02-05: Complaint regarding order status; 2022-11-19: Complaint about membership benefits
660,shopper6633@eshop.com,UK,VIP,2023-10-22 00:00:00,2024-10-21 00:00:00,467.2623229,2022-08-08: Request about product availability; 2022-11-16: Inquiry about payment issues; 2022-03-17: Request about payment issues
661,shopper1094@eshop.com,USA,VIP,2023-10-23 00:00:00,2024-10-22 00:00:00,2960.445095,2022-06-01: Inquiry for more information on a product; 2022-10-29: Request about product availability; 2022-10-08: Inquiry for more information on a product
662,dealhunter4168@eshop.com,Australia,Standard,2023-10-24 00:00:00,2024-10-23 00:00:00,4033.995859,2022-03-03: Feedback about payment issues
663,marketfan1743@bestdeals.com,Australia,Standard,2023-10-25 00:00:00,2024-10-24 00:00:00,1992.526525,2022-11-05: Feedback about membership benefits; 2022-02-03: Feedback for more information on a product
664,shopper2204@bestdeals.com,UK,Premium,2023-10-26 00:00:00,2024-10-25 00:00:00,8302.896233,2022-06-19: Inquiry about payment issues; 2022-12-14: Inquiry regarding order status; 2022-09-17: Feedback about payment issues
665,buyer6157@shopworld.com,Germany,VIP,2023-10-27 00:00:00,2024-10-26 00:00:00,4059.014987,2022-03-06: Inquiry about payment issues; 2022-01-16: Request for more information on a product; 2022-03-29: Inquiry regarding order status
666,marketfan9157@shopworld.com,USA,Premium,2023-10-28 00:00:00,2024-10-27 00:00:00,8428.899059,2022-03-13: Inquiry regarding order status; 2022-10-03: Inquiry for more information on a product
667,marketfan2048@shopworld.com,Australia,Standard,2023-10-29 00:00:00,2024-10-28 00:00:00,1106.451055,2022-10-11: Request for more information on a product; 2022-06-04: Request about product availability; 2022-12-16: Request regarding order status
668,marketfan2326@eshop.com,Canada,Standard,2023-10-30 00:00:00,2024-10-29 00:00:00,6624.841686,2022-11-21: Feedback for more information on a product
669,dealhunter6365@shopworld.com,Germany,Standard,2023-10-31 00:00:00,2024-10-30 00:00:00,6398.24507,2022-05-22: Feedback about membership benefits
670,marketfan1777@eshop.com,Germany,Standard,2023-11-01 00:00:00,2024-10-31 00:00:00,1592.061439,2022-12-05: Request for more information on a product
671,dealhunter1070@bestdeals.com,USA,VIP,2023-11-02 00:00:00,2024-11-01 00:00:00,6921.937774,2022-02-08: Complaint about delayed delivery; 2022-03-06: Complaint regarding order status; 2022-04-09: Feedback for more information on a product
672,dealhunter5352@bestdeals.com,Germany,Standard,2023-11-03 00:00:00,2024-11-02 00:00:00,4433.609307,2022-11-03: Feedback about delayed delivery
673,marketfan4702@buyeasy.com,Canada,VIP,2023-11-04 00:00:00,2024-11-03 00:00:00,4102.599009,2022-05-02: Complaint about delayed delivery; 2022-04-09: Feedback about product availability
674,shopper3548@buyeasy.com,USA,VIP,2023-11-05 00:00:00,2024-11-04 00:00:00,8293.821262,2022-12-16: Inquiry about membership benefits
675,buyer2112@buyeasy.com,Australia,VIP,2023-11-06 00:00:00,2024-11-05 00:00:00,5917.636631,2022-09-24: Complaint regarding order status
676,marketfan253@shopworld.com,Germany,Premium,2023-11-07 00:00:00,2024-11-06 00:00:00,3322.31738,2022-12-27: Inquiry about product availability; 2022-12-05: Request regarding order status; 2022-11-18: Request about membership benefits
677,buyer3986@shopworld.com,Australia,Standard,2023-11-08 00:00:00,2024-11-07 00:00:00,2398.954018,2022-12-29: Feedback regarding order status; 2022-12-30: Inquiry about delayed delivery
678,buyer9979@shopworld.com,Canada,Standard,2023-11-09 00:00:00,2024-11-08 00:00:00,694.8590101,2022-10-31: Inquiry regarding order status
679,shopper9961@shopworld.com,UK,Standard,2023-11-10 00:00:00,2024-11-09 00:00:00,7908.040561,2022-07-30: Inquiry about product availability; 2022-07-30: Complaint about membership benefits; 2022-06-29: Feedback about delayed delivery
680,marketfan7325@shopworld.com,UK,Premium,2023-11-11 00:00:00,2024-11-10 00:00:00,9445.328961,2022-11-28: Feedback about payment issues
681,shopper3099@eshop.com,UK,Premium,2023-11-12 00:00:00,2024-11-11 00:00:00,522.3033564,2022-08-31: Inquiry about payment issues; 2022-05-23: Complaint about delayed delivery; 2022-07-31: Request about delayed delivery
682,marketfan4251@buyeasy.com,Canada,VIP,2023-11-13 00:00:00,2024-11-12 00:00:00,3133.159215,2022-08-31: Complaint about product availability
683,buyer7629@buyeasy.com,Germany,Premium,2023-11-14 00:00:00,2024-11-13 00:00:00,1424.260167,2022-08-27: Request about membership benefits; 2022-03-24: Complaint about product availability; 2022-04-21: Request regarding order status
684,dealhunter3436@buyeasy.com,Australia,Standard,2023-11-15 00:00:00,2024-11-14 00:00:00,5165.860765,2022-01-29: Inquiry for more information on a product; 2022-12-26: Feedback about product availability
685,shopper9111@eshop.com,UK,VIP,2023-11-16 00:00:00,2024-11-15 00:00:00,2301.613931,2022-03-16: Request about delayed delivery; 2022-09-02: Complaint regarding order status; 2022-10-11: Complaint about product availability
686,shopper3838@eshop.com,UK,Premium,2023-11-17 00:00:00,2024-11-16 00:00:00,2742.268441,2022-09-03: Complaint about payment issues; 2022-09-27: Request for more information on a product
687,shopper1347@eshop.com,USA,Standard,2023-11-18 00:00:00,2024-11-17 00:00:00,1185.417152,2022-09-10: Request about membership benefits
688,dealhunter6071@shopworld.com,Australia,VIP,2023-11-19 00:00:00,2024-11-18 00:00:00,5275.766546,2022-06-09: Inquiry regarding order status; 2022-11-13: Complaint about membership benefits; 2022-10-02: Request about product availability
689,marketfan7618@bestdeals.com,Germany,VIP,2023-11-20 00:00:00,2024-11-19 00:00:00,4942.776444,2022-03-23: Feedback about payment issues
690,shopper5161@buyeasy.com,Germany,VIP,2023-11-21 00:00:00,2024-11-20 00:00:00,5998.978064,2022-06-08: Complaint for more information on a product; 2022-09-08: Request about payment issues; 2022-04-23: Feedback about membership benefits
691,shopper1970@eshop.com,Germany,Standard,2023-11-22 00:00:00,2024-11-21 00:00:00,5312.92365,2022-05-04: Feedback regarding order status; 2022-05-22: Inquiry about product availability; 2022-10-19: Complaint about delayed delivery
692,shopper1462@eshop.com,Canada,Premium,2023-11-23 00:00:00,2024-11-22 00:00:00,9880.87863,2022-04-25: Inquiry regarding order status; 2022-01-26: Inquiry about product availability
693,marketfan8984@buyeasy.com,USA,Standard,2023-11-24 00:00:00,2024-11-23 00:00:00,7508.744183,2022-03-27: Feedback about payment issues; 2022-07-22: Feedback about delayed delivery; 2022-02-11: Feedback regarding order status
694,dealhunter7337@eshop.com,USA,VIP,2023-11-25 00:00:00,2024-11-24 00:00:00,527.7635152,2022-02-18: Inquiry about product availability; 2022-03-21: Request about payment issues
695,marketfan9041@buyeasy.com,Australia,Premium,2023-11-26 00:00:00,2024-11-25 00:00:00,4031.660658,2022-10-21: Complaint about product availability
696,dealhunter8298@buyeasy.com,Australia,Standard,2023-11-27 00:00:00,2024-11-26 00:00:00,6308.182764,2022-12-01: Complaint about payment issues
697,dealhunter6382@eshop.com,Australia,Standard,2023-11-28 00:00:00,2024-11-27 00:00:00,6606.736626,2022-04-22: Inquiry about payment issues; 2022-05-18: Inquiry regarding order status
698,invalid_email,USA,Premium,2023-11-29 00:00:00,2024-11-28 00:00:00,3294.2415,2022-11-12: Request about delayed delivery
699,buyer4840@bestdeals.com,Germany,Premium,2023-11-30 00:00:00,2024-11-29 00:00:00,7932.11135,2022-07-14: Complaint for more information on a product; 2022-04-13: Request about delayed delivery
700,marketfan2166@eshop.com,Canada,VIP,2023-12-01 00:00:00,2024-11-30 00:00:00,7389.766699,2022-09-11: Feedback about product availability; 2022-04-08: Feedback about payment issues
701,buyer4873@shopworld.com,USA,Standard,2023-12-02 00:00:00,2024-12-01 00:00:00,1404.60245,2022-05-16: Feedback regarding order status; 2022-04-15: Complaint about payment issues
702,marketfan8502@shopworld.com,Canada,VIP,2023-12-03 00:00:00,2024-12-02 00:00:00,5678.062998,2022-09-13: Inquiry about product availability; 2022-02-14: Inquiry about delayed delivery; 2022-02-12: Inquiry about delayed delivery
703,dealhunter7659@buyeasy.com,Australia,Premium,2023-12-04 00:00:00,2024-12-03 00:00:00,3958.301094,2022-05-20: Complaint about membership benefits
704,marketfan5635@eshop.com,Australia,VIP,2023-12-05 00:00:00,2024-12-04 00:00:00,6316.665464,2022-05-01: Request about payment issues
705,buyer2902@shopworld.com,Australia,Premium,2023-12-06 00:00:00,2024-12-05 00:00:00,8621.092623,2022-11-23: Inquiry about membership benefits; 2022-07-13: Feedback regarding order status; 2022-03-31: Inquiry for more information on a product
706,shopper2805@bestdeals.com,Germany,Premium,2023-12-07 00:00:00,2024-12-06 00:00:00,2807.942827,2022-04-26: Complaint about membership benefits; 2022-09-14: Request for more information on a product; 2022-10-28: Complaint about delayed delivery
707,marketfan3745@buyeasy.com,Germany,Standard,2023-12-08 00:00:00,2024-12-07 00:00:00,663.5752242,2022-05-21: Complaint about product availability; 2022-04-11: Feedback regarding order status; 2022-03-21: Complaint about membership benefits
708,buyer6756@buyeasy.com,UK,Premium,2023-12-09 00:00:00,2024-12-08 00:00:00,2541.725958,2022-01-31: Request about product availability
709,shopper500@buyeasy.com,Australia,Premium,2023-12-10 00:00:00,2024-12-09 00:00:00,5071.977421,2022-12-20: Complaint regarding order status; 2022-05-18: Inquiry about membership benefits; 2022-08-16: Request about product availability
710,buyer1522@bestdeals.com,Germany,Standard,2023-12-11 00:00:00,2024-12-10 00:00:00,7231.080097,2022-11-14: Feedback about payment issues; 2022-08-29: Inquiry for more information on a product; 2022-07-11: Complaint about payment issues
711,buyer3843@eshop.com,UK,Standard,2023-12-12 00:00:00,2024-12-11 00:00:00,237.0449491,2022-10-26: Complaint about delayed delivery
712,marketfan9555@shopworld.com,USA,Premium,2023-12-13 00:00:00,2024-12-12 00:00:00,189.159382,2022-05-21: Request regarding order status
713,shopper9051@bestdeals.com,Canada,Premium,2023-12-14 00:00:00,2024-12-13 00:00:00,790.5735605,2022-03-26: Request about payment issues; 2022-07-17: Inquiry for more information on a product
714,dealhunter4030@bestdeals.com,UK,Standard,2023-12-15 00:00:00,2024-12-14 00:00:00,4986.267127,2022-03-04: Feedback regarding order status
715,shopper6813@bestdeals.com,Germany,VIP,2023-12-16 00:00:00,2024-12-15 00:00:00,7721.701133,2022-07-06: Complaint regarding order status; 2022-03-12: Request for more information on a product
716,buyer8558@eshop.com,Canada,Standard,2023-12-17 00:00:00,2024-12-16 00:00:00,8375.574587,2022-11-01: Inquiry about membership benefits
717,shopper1438@shopworld.com,UK,VIP,2023-12-18 00:00:00,2024-12-17 00:00:00,2034.886333,2022-06-24: Inquiry about product availability
718,marketfan6208@buyeasy.com,Australia,VIP,2023-12-19 00:00:00,2024-12-18 00:00:00,6150.425931,2022-01-24: Complaint about membership benefits; 2022-02-23: Feedback about product availability; 2022-08-28: Feedback regarding order status
719,shopper727@shopworld.com,Canada,Standard,2023-12-20 00:00:00,2024-12-19 00:00:00,2500.390613,2022-09-04: Request about product availability
720,dealhunter8223@buyeasy.com,Germany,Premium,2023-12-21 00:00:00,2024-12-20 00:00:00,1790.240495,2022-09-12: Feedback about payment issues
721,marketfan5654@bestdeals.com,Germany,Standard,2023-12-22 00:00:00,2024-12-21 00:00:00,9042.932471,2022-01-08: Inquiry for more information on a product
722,dealhunter9540@buyeasy.com,UK,Premium,2023-12-23 00:00:00,2024-12-22 00:00:00,5077.65853,2022-06-05: Inquiry about membership benefits
723,shopper2170@shopworld.com,UK,Premium,2023-12-24 00:00:00,2024-12-23 00:00:00,6206.628183,2022-01-09: Request about delayed delivery; 2022-01-31: Complaint about payment issues; 2022-01-23: Complaint for more information on a product
724,dealhunter1975@bestdeals.com,UK,VIP,2023-12-25 00:00:00,2024-12-24 00:00:00,-999,2022-04-10: Inquiry regarding order status
725,buyer2522@eshop.com,Australia,Premium,2023-12-26 00:00:00,2024-12-25 00:00:00,2891.365885,2022-08-27: Feedback regarding order status; 2022-09-16: Request about delayed delivery
726,shopper6028@buyeasy.com,UK,VIP,2023-12-27 00:00:00,2024-12-26 00:00:00,7522.078376,2022-05-23: Feedback regarding order status
727,dealhunter6109@shopworld.com,USA,Premium,2023-12-28 00:00:00,2024-12-27 00:00:00,684.9138017,2022-09-01: Feedback regarding order status; 2022-12-17: Feedback about product availability
728,dealhunter280@buyeasy.com,Germany,Standard,2023-12-29 00:00:00,2024-12-28 00:00:00,6456.632805,2022-05-13: Request about membership benefits
729,shopper7243@shopworld.com,Germany,VIP,2023-12-30 00:00:00,2024-12-29 00:00:00,1516.147133,2022-09-15: Complaint for more information on a product
730,marketfan3786@shopworld.com,Canada,Standard,2023-12-31 00:00:00,2024-12-30 00:00:00,874.1428212,2022-10-15: Complaint about membership benefits; 2022-03-24: Inquiry about membership benefits; 2022-03-13: Inquiry about payment issues
731,dealhunter2141@shopworld.com,Australia,Standard,2024-01-01 00:00:00,2024-12-31 00:00:00,3423.338248,2022-07-06: Request about membership benefits
732,marketfan6125@buyeasy.com,USA,Standard,2024-01-02 00:00:00,2025-01-01 00:00:00,5333.124743,2022-08-18: Complaint about membership benefits
733,buyer4667@shopworld.com,UK,Standard,2024-01-03 00:00:00,2025-01-02 00:00:00,6528.153612,2022-01-16: Feedback for more information on a product
734,shopper3321@shopworld.com,UK,Standard,2024-01-04 00:00:00,2025-01-03 00:00:00,8299.691332,2022-06-04: Inquiry about payment issues; 2022-10-10: Request about delayed delivery; 2022-03-06: Request for more information on a product
735,marketfan877@eshop.com,USA,Standard,2024-01-05 00:00:00,2025-01-04 00:00:00,7866.439089,2022-02-20: Inquiry about product availability
736,marketfan1937@eshop.com,Canada,Premium,2024-01-06 00:00:00,2025-01-05 00:00:00,5490.997878,2022-09-24: Inquiry about product availability; 2022-10-05: Inquiry about delayed delivery; 2022-12-27: Request about membership benefits
737,invalid_email,Canada,Standard,2024-01-07 00:00:00,2025-01-06 00:00:00,2172.640917,2022-04-26: Feedback about payment issues
738,buyer3967@shopworld.com,UK,Premium,2024-01-08 00:00:00,2025-01-07 00:00:00,3805.087719,2022-04-01: Complaint about payment issues
739,dealhunter6960@bestdeals.com,Germany,Standard,2024-01-09 00:00:00,2025-01-08 00:00:00,3598.250009,2022-08-10: Inquiry regarding order status; 2022-04-10: Inquiry regarding order status
740,dealhunter7584@buyeasy.com,Germany,VIP,2024-01-10 00:00:00,2025-01-09 00:00:00,9684.637453,2022-03-30: Request about delayed delivery; 2022-06-12: Inquiry about membership benefits
741,dealhunter9017@shopworld.com,Germany,Premium,2024-01-11 00:00:00,2025-01-10 00:00:00,9741.923089,2022-02-02: Request about payment issues; 2022-09-06: Complaint about membership benefits; 2022-03-16: Feedback about membership benefits
742,buyer1959@eshop.com,Canada,VIP,2024-01-12 00:00:00,2025-01-11 00:00:00,1262.713707,2022-09-13: Inquiry about delayed delivery; 2022-06-12: Feedback about payment issues
743,buyer6349@eshop.com,UK,Standard,2024-01-13 00:00:00,2025-01-12 00:00:00,6644.819595,2022-07-17: Request about membership benefits
744,buyer3017@buyeasy.com,UK,Standard,2024-01-14 00:00:00,2025-01-13 00:00:00,6660.044629,2022-06-11: Feedback about product availability; 2022-05-20: Feedback about membership benefits
745,marketfan1946@shopworld.com,Canada,VIP,2024-01-15 00:00:00,2025-01-14 00:00:00,2198.650373,2022-03-12: Inquiry for more information on a product
746,shopper4933@buyeasy.com,Canada,Premium,2024-01-16 00:00:00,2025-01-15 00:00:00,8294.248796,2022-07-01: Request about payment issues
747,marketfan616@bestdeals.com,Canada,Premium,2024-01-17 00:00:00,2025-01-16 00:00:00,1363.503936,2022-05-06: Feedback about delayed delivery
748,shopper9718@eshop.com,USA,VIP,2024-01-18 00:00:00,2025-01-17 00:00:00,2255.002505,2022-11-29: Feedback about membership benefits; 2022-10-20: Complaint about delayed delivery
749,buyer7906@shopworld.com,Germany,Standard,2024-01-19 00:00:00,2025-01-18 00:00:00,3835.886841,2022-02-15: Inquiry about membership benefits
750,marketfan5480@shopworld.com,Canada,Premium,2024-01-20 00:00:00,2025-01-19 00:00:00,7535.40669,2022-08-08: Request regarding order status; 2022-12-06: Request about delayed delivery
751,shopper552@shopworld.com,USA,Standard,2024-01-21 00:00:00,2025-01-20 00:00:00,7639.118519,2022-03-28: Complaint for more information on a product
752,marketfan2512@shopworld.com,Australia,Standard,2024-01-22 00:00:00,2025-01-21 00:00:00,6245.826337,2022-08-28: Feedback about payment issues; 2022-03-03: Feedback regarding order status; 2022-12-02: Inquiry about membership benefits
753,dealhunter3952@buyeasy.com,UK,VIP,2024-01-23 00:00:00,2025-01-22 00:00:00,5483.214321,2022-07-26: Request for more information on a product; 2022-02-05: Feedback about membership benefits
754,shopper1184@shopworld.com,Canada,Standard,2024-01-24 00:00:00,2025-01-23 00:00:00,220.4482512,2022-10-18: Inquiry about membership benefits; 2022-05-01: Inquiry for more information on a product; 2022-11-29: Feedback about product availability
755,buyer2100@shopworld.com,USA,Premium,2024-01-25 00:00:00,2025-01-24 00:00:00,9726.336222,2022-05-23: Request about product availability
756,buyer9116@buyeasy.com,UK,VIP,2024-01-26 00:00:00,2025-01-25 00:00:00,5952.292804,2022-12-30: Inquiry about membership benefits; 2022-05-21: Complaint about membership benefits; 2022-09-24: Inquiry regarding order status
757,dealhunter6192@bestdeals.com,Australia,Premium,2024-01-27 00:00:00,2025-01-26 00:00:00,7245.186352,2022-05-08: Request about product availability
758,dealhunter849@shopworld.com,Australia,VIP,2024-01-28 00:00:00,2025-01-27 00:00:00,8417.625113,2022-03-15: Feedback for more information on a product
759,buyer7915@eshop.com,Australia,Premium,2024-01-29 00:00:00,2025-01-28 00:00:00,8957.231053,2022-04-24: Inquiry about payment issues; 2022-03-02: Inquiry about delayed delivery
760,dealhunter4751@eshop.com,Germany,VIP,2024-01-30 00:00:00,2025-01-29 00:00:00,6299.282523,2022-05-22: Complaint about delayed delivery; 2022-09-22: Complaint about membership benefits
761,dealhunter7475@bestdeals.com,Australia,VIP,2024-01-31 00:00:00,2025-01-30 00:00:00,652.8130358,2022-08-04: Complaint about membership benefits
762,buyer9749@bestdeals.com,Germany,Standard,2024-02-01 00:00:00,2025-01-31 00:00:00,279.4121318,2022-11-18: Feedback regarding order status
763,shopper462@shopworld.com,USA,Standard,2024-02-02 00:00:00,2025-02-01 00:00:00,562.9574617,2022-12-15: Feedback for more information on a product; 2022-08-14: Inquiry for more information on a product
764,marketfan4903@bestdeals.com,USA,Premium,2024-02-03 00:00:00,2025-02-02 00:00:00,8439.760689,2022-06-29: Inquiry about delayed delivery; 2022-05-07: Request regarding order status; 2022-12-14: Complaint about delayed delivery
765,shopper1299@eshop.com,UK,VIP,2024-02-04 00:00:00,2025-02-03 00:00:00,6562.318282,2022-07-13: Feedback about delayed delivery; 2022-05-03: Complaint about delayed delivery; 2022-09-20: Complaint about membership benefits
766,shopper2555@eshop.com,USA,VIP,2024-02-05 00:00:00,2025-02-04 00:00:00,3229.275302,2022-10-24: Inquiry about product availability; 2022-08-06: Feedback about product availability; 2022-09-23: Feedback about payment issues
767,shopper3038@eshop.com,USA,Premium,2024-02-06 00:00:00,2025-02-05 00:00:00,2580.821271,2022-12-22: Inquiry about delayed delivery
768,marketfan4573@bestdeals.com,UK,Premium,2024-02-07 00:00:00,2025-02-06 00:00:00,1612.535308,2022-04-23: Inquiry regarding order status; 2022-07-23: Complaint for more information on a product
769,marketfan212@eshop.com,USA,Standard,2024-02-08 00:00:00,2025-02-07 00:00:00,3388.713637,2022-03-10: Feedback about membership benefits
770,shopper2793@shopworld.com,UK,Premium,2024-02-09 00:00:00,2025-02-08 00:00:00,7713.008915,2022-10-02: Request about product availability; 2022-09-09: Inquiry regarding order status
